time,RevHashUSD
2019-03-04T00:00:00.000Z,1.8e-6
2019-03-05T00:00:00.000Z,1.87e-6
2019-03-06T00:00:00.000Z,1.89e-6
2019-03-07T00:00:00.000Z,1.89e-6
2019-03-08T00:00:00.000Z,1.87e-6
2019-03-09T00:00:00.000Z,1.9e-6
2019-03-10T00:00:00.000Z,1.89e-6
2019-03-11T00:00:00.000Z,1.88e-6
2019-03-12T00:00:00.000Z,1.88e-6
2019-03-13T00:00:00.000Z,1.89e-6
2019-03-14T00:00:00.000Z,1.88e-6
2019-03-15T00:00:00.000Z,1.9e-6
2019-03-16T00:00:00.000Z,1.93e-6
2019-03-17T00:00:00.000Z,1.92e-6
2019-03-18T00:00:00.000Z,1.93e-6
2019-03-19T00:00:00.000Z,1.94e-6
2019-03-20T00:00:00.000Z,1.96e-6
2019-03-21T00:00:00.000Z,1.94e-6
2019-03-22T00:00:00.000Z,1.94e-6
2019-03-23T00:00:00.000Z,1.93e-6
2019-03-24T00:00:00.000Z,1.83e-6
2019-03-25T00:00:00.000Z,1.81e-6
2019-03-26T00:00:00.000Z,1.83e-6
2019-03-27T00:00:00.000Z,1.88e-6
2019-03-28T00:00:00.000Z,1.88e-6
2019-03-29T00:00:00.000Z,1.93e-6
2019-03-30T00:00:00.000Z,1.93e-6
2019-03-31T00:00:00.000Z,1.92e-6
2019-04-01T00:00:00.000Z,1.96e-6
2019-04-02T00:00:00.000Z,2.37e-6
2019-04-03T00:00:00.000Z,2.45e-6
2019-04-04T00:00:00.000Z,2.44e-6
2019-04-05T00:00:00.000Z,2.43e-6
2019-04-06T00:00:00.000Z,2.41e-6
2019-04-07T00:00:00.000Z,2.48e-6
2019-04-08T00:00:00.000Z,2.58e-6
2019-04-09T00:00:00.000Z,2.53e-6
2019-04-10T00:00:00.000Z,2.56e-6
2019-04-11T00:00:00.000Z,2.43e-6
2019-04-12T00:00:00.000Z,2.43e-6
2019-04-13T00:00:00.000Z,2.4e-6
2019-04-14T00:00:00.000Z,2.44e-6
2019-04-15T00:00:00.000Z,2.39e-6
2019-04-16T00:00:00.000Z,2.47e-6
2019-04-17T00:00:00.000Z,2.48e-6
2019-04-18T00:00:00.000Z,2.5e-6
2019-04-19T00:00:00.000Z,2.51e-6
2019-04-20T00:00:00.000Z,2.51e-6
2019-04-21T00:00:00.000Z,2.48e-6
2019-04-22T00:00:00.000Z,2.57e-6
2019-04-23T00:00:00.000Z,2.71e-6
2019-04-24T00:00:00.000Z,2.65e-6
2019-04-25T00:00:00.000Z,2.47e-6
2019-04-26T00:00:00.000Z,2.47e-6
2019-04-27T00:00:00.000Z,2.45e-6
2019-04-28T00:00:00.000Z,2.41e-6
2019-04-29T00:00:00.000Z,2.44e-6
2019-04-30T00:00:00.000Z,2.53e-6
2019-05-01T00:00:00.000Z,2.51e-6
2019-05-02T00:00:00.000Z,2.54e-6
2019-05-03T00:00:00.000Z,2.7e-6
2019-05-04T00:00:00.000Z,2.65e-6
2019-05-05T00:00:00.000Z,2.59e-6
2019-05-06T00:00:00.000Z,2.57e-6
2019-05-07T00:00:00.000Z,2.68e-6
2019-05-08T00:00:00.000Z,2.73e-6
2019-05-09T00:00:00.000Z,2.82e-6
2019-05-10T00:00:00.000Z,2.98e-6
2019-05-11T00:00:00.000Z,3.42e-6
2019-05-12T00:00:00.000Z,3.17e-6
2019-05-13T00:00:00.000Z,3.57e-6
2019-05-14T00:00:00.000Z,3.7e-6
2019-05-15T00:00:00.000Z,3.94e-6
2019-05-16T00:00:00.000Z,3.84e-6
2019-05-17T00:00:00.000Z,3.56e-6
2019-05-18T00:00:00.000Z,3.38e-6
2019-05-19T00:00:00.000Z,3.79e-6
2019-05-20T00:00:00.000Z,3.79e-6
2019-05-21T00:00:00.000Z,3.84e-6
2019-05-22T00:00:00.000Z,3.61e-6
2019-05-23T00:00:00.000Z,3.71e-6
2019-05-24T00:00:00.000Z,3.82e-6
2019-05-25T00:00:00.000Z,3.75e-6
2019-05-26T00:00:00.000Z,3.97e-6
2019-05-27T00:00:00.000Z,4.17e-6
2019-05-28T00:00:00.000Z,4.14e-6
2019-05-29T00:00:00.000Z,4.08e-6
2019-05-30T00:00:00.000Z,3.9e-6
2019-05-31T00:00:00.000Z,3.81e-6
2019-06-01T00:00:00.000Z,3.61e-6
2019-06-02T00:00:00.000Z,3.65e-6
2019-06-03T00:00:00.000Z,3.63e-6
2019-06-04T00:00:00.000Z,3.32e-6
2019-06-05T00:00:00.000Z,3.28e-6
2019-06-06T00:00:00.000Z,3.22e-6
2019-06-07T00:00:00.000Z,3.3e-6
2019-06-08T00:00:00.000Z,3.24e-6
2019-06-09T00:00:00.000Z,3.08e-6
2019-06-10T00:00:00.000Z,3.28e-6
2019-06-11T00:00:00.000Z,3.28e-6
2019-06-12T00:00:00.000Z,3.39e-6
2019-06-13T00:00:00.000Z,3.4e-6
2019-06-14T00:00:00.000Z,3.61e-6
2019-06-15T00:00:00.000Z,3.62e-6
2019-06-16T00:00:00.000Z,3.7e-6
2019-06-17T00:00:00.000Z,3.93e-6
2019-06-18T00:00:00.000Z,3.75e-6
2019-06-19T00:00:00.000Z,3.82e-6
2019-06-20T00:00:00.000Z,3.99e-6
2019-06-21T00:00:00.000Z,4.27e-6
2019-06-22T00:00:00.000Z,4.48e-6
2019-06-23T00:00:00.000Z,4.39e-6
2019-06-24T00:00:00.000Z,4.52e-6
2019-06-25T00:00:00.000Z,4.91e-6
2019-06-26T00:00:00.000Z,5.51e-6
2019-06-27T00:00:00.000Z,4.56e-6
2019-06-28T00:00:00.000Z,4.93e-6
2019-06-29T00:00:00.000Z,4.6e-6
2019-06-30T00:00:00.000Z,4.2e-6
2019-07-01T00:00:00.000Z,4.15e-6
2019-07-02T00:00:00.000Z,4.18e-6
2019-07-03T00:00:00.000Z,4.58e-6
2019-07-04T00:00:00.000Z,4.26e-6
2019-07-05T00:00:00.000Z,4.17e-6
2019-07-06T00:00:00.000Z,4.2e-6
2019-07-07T00:00:00.000Z,4.3e-6
2019-07-08T00:00:00.000Z,4.66e-6
2019-07-09T00:00:00.000Z,4.4e-6
2019-07-10T00:00:00.000Z,4.1e-6
2019-07-11T00:00:00.000Z,3.81e-6
2019-07-12T00:00:00.000Z,3.91e-6
2019-07-13T00:00:00.000Z,3.73e-6
2019-07-14T00:00:00.000Z,3.38e-6
2019-07-15T00:00:00.000Z,3.63e-6
2019-07-16T00:00:00.000Z,3.14e-6
2019-07-17T00:00:00.000Z,3.23e-6
2019-07-18T00:00:00.000Z,3.59e-6
2019-07-19T00:00:00.000Z,3.54e-6
2019-07-20T00:00:00.000Z,3.57e-6
2019-07-21T00:00:00.000Z,3.47e-6
2019-07-22T00:00:00.000Z,3.4e-6
2019-07-23T00:00:00.000Z,3.27e-6
2019-07-24T00:00:00.000Z,3.25e-6
2019-07-25T00:00:00.000Z,3.29e-6
2019-07-26T00:00:00.000Z,3.25e-6
2019-07-27T00:00:00.000Z,3.1e-6
2019-07-28T00:00:00.000Z,3.11e-6
2019-07-29T00:00:00.000Z,3.13e-6
2019-07-30T00:00:00.000Z,3.2e-6
2019-07-31T00:00:00.000Z,3.33e-6
2019-08-01T00:00:00.000Z,3.45e-6
2019-08-02T00:00:00.000Z,3.47e-6
2019-08-03T00:00:00.000Z,3.53e-6
2019-08-04T00:00:00.000Z,3.58e-6
2019-08-05T00:00:00.000Z,3.54e-6
2019-08-06T00:00:00.000Z,3.41e-6
2019-08-07T00:00:00.000Z,3.62e-6
2019-08-08T00:00:00.000Z,3.61e-6
2019-08-09T00:00:00.000Z,3.58e-6
2019-08-10T00:00:00.000Z,3.36e-6
2019-08-11T00:00:00.000Z,3.41e-6
2019-08-12T00:00:00.000Z,3.42e-6
2019-08-13T00:00:00.000Z,3.29e-6
2019-08-14T00:00:00.000Z,3.01e-6
2019-08-15T00:00:00.000Z,3.09e-6
2019-08-16T00:00:00.000Z,3.11e-6
2019-08-17T00:00:00.000Z,3.04e-6
2019-08-18T00:00:00.000Z,3.05e-6
2019-08-19T00:00:00.000Z,3.18e-6
2019-08-20T00:00:00.000Z,3.15e-6
2019-08-21T00:00:00.000Z,2.98e-6
2019-08-22T00:00:00.000Z,2.98e-6
2019-08-23T00:00:00.000Z,3.04e-6
2019-08-24T00:00:00.000Z,2.94e-6
2019-08-25T00:00:00.000Z,2.92e-6
2019-08-26T00:00:00.000Z,3.02e-6
2019-08-27T00:00:00.000Z,2.96e-6
2019-08-28T00:00:00.000Z,2.83e-6
2019-08-29T00:00:00.000Z,2.75e-6
2019-08-30T00:00:00.000Z,2.78e-6
2019-08-31T00:00:00.000Z,2.78e-6
2019-09-01T00:00:00.000Z,2.68e-6
2019-09-02T00:00:00.000Z,2.85e-6
2019-09-03T00:00:00.000Z,2.92e-6
2019-09-04T00:00:00.000Z,2.92e-6
2019-09-05T00:00:00.000Z,2.91e-6
2019-09-06T00:00:00.000Z,2.84e-6
2019-09-07T00:00:00.000Z,2.88e-6
2019-09-08T00:00:00.000Z,2.84e-6
2019-09-09T00:00:00.000Z,2.84e-6
2019-09-10T00:00:00.000Z,2.77e-6
2019-09-11T00:00:00.000Z,2.78e-6
2019-09-12T00:00:00.000Z,2.85e-6
2019-09-13T00:00:00.000Z,2.78e-6
2019-09-14T00:00:00.000Z,2.56e-6
2019-09-15T00:00:00.000Z,2.55e-6
2019-09-16T00:00:00.000Z,2.55e-6
2019-09-17T00:00:00.000Z,2.54e-6
2019-09-18T00:00:00.000Z,2.53e-6
2019-09-19T00:00:00.000Z,2.56e-6
2019-09-20T00:00:00.000Z,2.53e-6
2019-09-21T00:00:00.000Z,2.47e-6
2019-09-22T00:00:00.000Z,2.48e-6
2019-09-23T00:00:00.000Z,2.43e-6
2019-09-24T00:00:00.000Z,2.15e-6
2019-09-25T00:00:00.000Z,2.11e-6
2019-09-26T00:00:00.000Z,1.99e-6
2019-09-27T00:00:00.000Z,1.91e-6
2019-09-28T00:00:00.000Z,1.89e-6
2019-09-29T00:00:00.000Z,1.86e-6
2019-09-30T00:00:00.000Z,1.94e-6
2019-10-01T00:00:00.000Z,1.95e-6
2019-10-02T00:00:00.000Z,1.95e-6
2019-10-03T00:00:00.000Z,1.92e-6
2019-10-04T00:00:00.000Z,1.89e-6
2019-10-05T00:00:00.000Z,1.88e-6
2019-10-06T00:00:00.000Z,1.81e-6
2019-10-07T00:00:00.000Z,1.9e-6
2019-10-08T00:00:00.000Z,1.89e-6
2019-10-09T00:00:00.000Z,2.0e-6
2019-10-10T00:00:00.000Z,1.97e-6
2019-10-11T00:00:00.000Z,1.88e-6
2019-10-12T00:00:00.000Z,1.89e-6
2019-10-13T00:00:00.000Z,1.87e-6
2019-10-14T00:00:00.000Z,1.89e-6
2019-10-15T00:00:00.000Z,1.85e-6
2019-10-16T00:00:00.000Z,1.82e-6
2019-10-17T00:00:00.000Z,1.83e-6
2019-10-18T00:00:00.000Z,1.8e-6
2019-10-19T00:00:00.000Z,1.8e-6
2019-10-20T00:00:00.000Z,1.85e-6
2019-10-21T00:00:00.000Z,1.86e-6
2019-10-22T00:00:00.000Z,1.82e-6
2019-10-23T00:00:00.000Z,1.68e-6
2019-10-24T00:00:00.000Z,1.61e-6
2019-10-25T00:00:00.000Z,1.88e-6
2019-10-26T00:00:00.000Z,2.02e-6
2019-10-27T00:00:00.000Z,2.08e-6
2019-10-28T00:00:00.000Z,2.03e-6
2019-10-29T00:00:00.000Z,2.05e-6
2019-10-30T00:00:00.000Z,1.99e-6
2019-10-31T00:00:00.000Z,1.99e-6
2019-11-01T00:00:00.000Z,2.01e-6
2019-11-02T00:00:00.000Z,2.01e-6
2019-11-03T00:00:00.000Z,1.99e-6
2019-11-04T00:00:00.000Z,2.06e-6
2019-11-05T00:00:00.000Z,2.03e-6
2019-11-06T00:00:00.000Z,2.03e-6
2019-11-07T00:00:00.000Z,2.01e-6
2019-11-08T00:00:00.000Z,2.06e-6
2019-11-09T00:00:00.000Z,2.05e-6
2019-11-10T00:00:00.000Z,2.09e-6
2019-11-11T00:00:00.000Z,2.03e-6
2019-11-12T00:00:00.000Z,2.05e-6
2019-11-13T00:00:00.000Z,2.05e-6
2019-11-14T00:00:00.000Z,2.01e-6
2019-11-15T00:00:00.000Z,1.97e-6
2019-11-16T00:00:00.000Z,1.96e-6
2019-11-17T00:00:00.000Z,1.97e-6
2019-11-18T00:00:00.000Z,1.9e-6
2019-11-19T00:00:00.000Z,1.89e-6
2019-11-20T00:00:00.000Z,1.88e-6
2019-11-21T00:00:00.000Z,1.77e-6
2019-11-22T00:00:00.000Z,1.67e-6
2019-11-23T00:00:00.000Z,1.66e-6
2019-11-24T00:00:00.000Z,1.57e-6
2019-11-25T00:00:00.000Z,1.64e-6
2019-11-26T00:00:00.000Z,1.65e-6
2019-11-27T00:00:00.000Z,1.72e-6
2019-11-28T00:00:00.000Z,1.69e-6
2019-11-29T00:00:00.000Z,1.77e-6
2019-11-30T00:00:00.000Z,1.72e-6
2019-12-01T00:00:00.000Z,1.68e-6
2019-12-02T00:00:00.000Z,1.67e-6
2019-12-03T00:00:00.000Z,1.66e-6
2019-12-04T00:00:00.000Z,1.64e-6
2019-12-05T00:00:00.000Z,1.69e-6
2019-12-06T00:00:00.000Z,1.73e-6
2019-12-07T00:00:00.000Z,1.71e-6
2019-12-08T00:00:00.000Z,1.71e-6
2019-12-09T00:00:00.000Z,1.68e-6
2019-12-10T00:00:00.000Z,1.66e-6
2019-12-11T00:00:00.000Z,1.65e-6
2019-12-12T00:00:00.000Z,1.65e-6
2019-12-13T00:00:00.000Z,1.66e-6
2019-12-14T00:00:00.000Z,1.61e-6
2019-12-15T00:00:00.000Z,1.63e-6
2019-12-16T00:00:00.000Z,1.57e-6
2019-12-17T00:00:00.000Z,1.51e-6
2019-12-18T00:00:00.000Z,1.67e-6
2019-12-19T00:00:00.000Z,1.64e-6
2019-12-20T00:00:00.000Z,1.64e-6
2019-12-21T00:00:00.000Z,1.62e-6
2019-12-22T00:00:00.000Z,1.69e-6
2019-12-23T00:00:00.000Z,1.66e-6
2019-12-24T00:00:00.000Z,1.64e-6
2019-12-25T00:00:00.000Z,1.63e-6
2019-12-26T00:00:00.000Z,1.63e-6
2019-12-27T00:00:00.000Z,1.64e-6
2019-12-28T00:00:00.000Z,1.65e-6
2019-12-29T00:00:00.000Z,1.67e-6
2019-12-30T00:00:00.000Z,1.64e-6
2019-12-31T00:00:00.000Z,1.62e-6
2020-01-01T00:00:00.000Z,1.61e-6
2020-01-02T00:00:00.000Z,1.48e-6
2020-01-03T00:00:00.000Z,1.56e-6
2020-01-04T00:00:00.000Z,1.56e-6
2020-01-05T00:00:00.000Z,1.56e-6
2020-01-06T00:00:00.000Z,1.66e-6
2020-01-07T00:00:00.000Z,1.74e-6
2020-01-08T00:00:00.000Z,1.73e-6
2020-01-09T00:00:00.000Z,1.67e-6
2020-01-10T00:00:00.000Z,1.74e-6
2020-01-11T00:00:00.000Z,1.71e-6
2020-01-12T00:00:00.000Z,1.74e-6
2020-01-13T00:00:00.000Z,1.73e-6
2020-01-14T00:00:00.000Z,1.88e-6
2020-01-15T00:00:00.000Z,1.76e-6
2020-01-16T00:00:00.000Z,1.74e-6
2020-01-17T00:00:00.000Z,1.78e-6
2020-01-18T00:00:00.000Z,1.78e-6
2020-01-19T00:00:00.000Z,1.73e-6
2020-01-20T00:00:00.000Z,1.72e-6
2020-01-21T00:00:00.000Z,1.74e-6
2020-01-22T00:00:00.000Z,1.72e-6
2020-01-23T00:00:00.000Z,1.67e-6
2020-01-24T00:00:00.000Z,1.67e-6
2020-01-25T00:00:00.000Z,1.65e-6
2020-01-26T00:00:00.000Z,1.7e-6
2020-01-27T00:00:00.000Z,1.78e-6
2020-01-28T00:00:00.000Z,1.8e-6
2020-01-29T00:00:00.000Z,1.77e-6
2020-01-30T00:00:00.000Z,1.81e-6
2020-01-31T00:00:00.000Z,1.78e-6
2020-02-01T00:00:00.000Z,1.78e-6
2020-02-02T00:00:00.000Z,1.77e-6
2020-02-03T00:00:00.000Z,1.77e-6
2020-02-04T00:00:00.000Z,1.75e-6
2020-02-05T00:00:00.000Z,1.83e-6
2020-02-06T00:00:00.000Z,1.86e-6
2020-02-07T00:00:00.000Z,1.88e-6
2020-02-08T00:00:00.000Z,1.89e-6
2020-02-09T00:00:00.000Z,1.93e-6
2020-02-10T00:00:00.000Z,1.89e-6
2020-02-11T00:00:00.000Z,1.96e-6
2020-02-12T00:00:00.000Z,1.98e-6
2020-02-13T00:00:00.000Z,1.95e-6
2020-02-14T00:00:00.000Z,1.98e-6
2020-02-15T00:00:00.000Z,1.88e-6
2020-02-16T00:00:00.000Z,1.89e-6
2020-02-17T00:00:00.000Z,1.84e-6
2020-02-18T00:00:00.000Z,1.94e-6
2020-02-19T00:00:00.000Z,1.84e-6
2020-02-20T00:00:00.000Z,1.83e-6
2020-02-21T00:00:00.000Z,1.84e-6
2020-02-22T00:00:00.000Z,1.83e-6
2020-02-23T00:00:00.000Z,1.88e-6
2020-02-24T00:00:00.000Z,1.83e-6
2020-02-25T00:00:00.000Z,1.78e-6
2020-02-26T00:00:00.000Z,1.68e-6
2020-02-27T00:00:00.000Z,1.67e-6
2020-02-28T00:00:00.000Z,1.67e-6
2020-02-29T00:00:00.000Z,1.63e-6
2020-03-01T00:00:00.000Z,1.62e-6
2020-03-02T00:00:00.000Z,1.69e-6
2020-03-03T00:00:00.000Z,1.67e-6
2020-03-04T00:00:00.000Z,1.66e-6
2020-03-05T00:00:00.000Z,1.72e-6
2020-03-06T00:00:00.000Z,1.74e-6
2020-03-07T00:00:00.000Z,1.69e-6
2020-03-08T00:00:00.000Z,1.54e-6
2020-03-09T00:00:00.000Z,1.45e-6
2020-03-10T00:00:00.000Z,1.41e-6
2020-03-11T00:00:00.000Z,1.42e-6
2020-03-12T00:00:00.000Z,9.0e-7
2020-03-13T00:00:00.000Z,1.04e-6
2020-03-14T00:00:00.000Z,9.3e-7
2020-03-15T00:00:00.000Z,9.7e-7
2020-03-16T00:00:00.000Z,9.2e-7
2020-03-17T00:00:00.000Z,9.9e-7
2020-03-18T00:00:00.000Z,9.9e-7
2020-03-19T00:00:00.000Z,1.15e-6
2020-03-20T00:00:00.000Z,1.15e-6
2020-03-21T00:00:00.000Z,1.12e-6
2020-03-22T00:00:00.000Z,1.05e-6
2020-03-23T00:00:00.000Z,1.18e-6
2020-03-24T00:00:00.000Z,1.22e-6
2020-03-25T00:00:00.000Z,1.22e-6
2020-03-26T00:00:00.000Z,1.44e-6
2020-03-27T00:00:00.000Z,1.39e-6
2020-03-28T00:00:00.000Z,1.33e-6
2020-03-29T00:00:00.000Z,1.25e-6
2020-03-30T00:00:00.000Z,1.37e-6
2020-03-31T00:00:00.000Z,1.37e-6
2020-04-01T00:00:00.000Z,1.41e-6
2020-04-02T00:00:00.000Z,1.44e-6
2020-04-03T00:00:00.000Z,1.43e-6
2020-04-04T00:00:00.000Z,1.45e-6
2020-04-05T00:00:00.000Z,1.43e-6
2020-04-06T00:00:00.000Z,1.55e-6
2020-04-07T00:00:00.000Z,1.52e-6
2020-04-08T00:00:00.000Z,1.51e-6
2020-04-09T00:00:00.000Z,1.46e-6
2020-04-10T00:00:00.000Z,1.37e-6
2020-04-11T00:00:00.000Z,1.37e-6
2020-04-12T00:00:00.000Z,1.39e-6
2020-04-13T00:00:00.000Z,1.37e-6
2020-04-14T00:00:00.000Z,1.37e-6
2020-04-15T00:00:00.000Z,1.33e-6
2020-04-16T00:00:00.000Z,1.43e-6
2020-04-17T00:00:00.000Z,1.42e-6
2020-04-18T00:00:00.000Z,1.45e-6
2020-04-19T00:00:00.000Z,1.43e-6
2020-04-20T00:00:00.000Z,1.37e-6
2020-04-21T00:00:00.000Z,1.29e-6
2020-04-22T00:00:00.000Z,1.32e-6
2020-04-23T00:00:00.000Z,1.4e-6
2020-04-24T00:00:00.000Z,1.4e-6
2020-04-25T00:00:00.000Z,1.4e-6
2020-04-26T00:00:00.000Z,1.42e-6
2020-04-27T00:00:00.000Z,1.44e-6
2020-04-28T00:00:00.000Z,1.44e-6
2020-04-29T00:00:00.000Z,1.65e-6
2020-04-30T00:00:00.000Z,1.68e-6
2020-05-01T00:00:00.000Z,1.71e-6
2020-05-02T00:00:00.000Z,1.7e-6
2020-05-03T00:00:00.000Z,1.67e-6
2020-05-04T00:00:00.000Z,1.67e-6
2020-05-05T00:00:00.000Z,1.69e-6
2020-05-06T00:00:00.000Z,1.73e-6
2020-05-07T00:00:00.000Z,1.9e-6
2020-05-08T00:00:00.000Z,1.89e-6
2020-05-09T00:00:00.000Z,1.82e-6
2020-05-10T00:00:00.000Z,1.62e-6
2020-05-11T00:00:00.000Z,1.48e-6
2020-05-12T00:00:00.000Z,8.9e-7
2020-05-13T00:00:00.000Z,9.7e-7
2020-05-14T00:00:00.000Z,1.07e-6
2020-05-15T00:00:00.000Z,1.02e-6
2020-05-16T00:00:00.000Z,9.7e-7
2020-05-17T00:00:00.000Z,1.01e-6
2020-05-18T00:00:00.000Z,1.06e-6
2020-05-19T00:00:00.000Z,1.1e-6
2020-05-20T00:00:00.000Z,1.16e-6
2020-05-21T00:00:00.000Z,1.09e-6
2020-05-22T00:00:00.000Z,1.08e-6
2020-05-23T00:00:00.000Z,1.01e-6
2020-05-24T00:00:00.000Z,9.3e-7
2020-05-25T00:00:00.000Z,9.6e-7
2020-05-26T00:00:00.000Z,9.3e-7
2020-05-27T00:00:00.000Z,9.6e-7
2020-05-28T00:00:00.000Z,1.02e-6
2020-05-29T00:00:00.000Z,1.01e-6
2020-05-30T00:00:00.000Z,1.0e-6
2020-05-31T00:00:00.000Z,9.7e-7
2020-06-01T00:00:00.000Z,1.07e-6
2020-06-02T00:00:00.000Z,1.03e-6
2020-06-03T00:00:00.000Z,1.01e-6
2020-06-04T00:00:00.000Z,1.05e-6
2020-06-05T00:00:00.000Z,1.07e-6
2020-06-06T00:00:00.000Z,1.05e-6
2020-06-07T00:00:00.000Z,1.06e-6
2020-06-08T00:00:00.000Z,1.08e-6
2020-06-09T00:00:00.000Z,1.07e-6
2020-06-10T00:00:00.000Z,1.09e-6
2020-06-11T00:00:00.000Z,1.02e-6
2020-06-12T00:00:00.000Z,1.03e-6
2020-06-13T00:00:00.000Z,1.02e-6
2020-06-14T00:00:00.000Z,1.01e-6
2020-06-15T00:00:00.000Z,1.04e-6
2020-06-16T00:00:00.000Z,1.02e-6
2020-06-17T00:00:00.000Z,9.2e-7
2020-06-18T00:00:00.000Z,9.2e-7
2020-06-19T00:00:00.000Z,9.0e-7
2020-06-20T00:00:00.000Z,8.9e-7
2020-06-21T00:00:00.000Z,8.8e-7
2020-06-22T00:00:00.000Z,9.3e-7
2020-06-23T00:00:00.000Z,9.3e-7
2020-06-24T00:00:00.000Z,9.0e-7
2020-06-25T00:00:00.000Z,8.9e-7
2020-06-26T00:00:00.000Z,8.7e-7
2020-06-27T00:00:00.000Z,8.5e-7
2020-06-28T00:00:00.000Z,8.6e-7
2020-06-29T00:00:00.000Z,8.8e-7
2020-06-30T00:00:00.000Z,8.8e-7
2020-07-01T00:00:00.000Z,9.0e-7
2020-07-02T00:00:00.000Z,8.8e-7
2020-07-03T00:00:00.000Z,8.8e-7
2020-07-04T00:00:00.000Z,8.7e-7
2020-07-05T00:00:00.000Z,8.6e-7
2020-07-06T00:00:00.000Z,8.9e-7
2020-07-07T00:00:00.000Z,8.9e-7
2020-07-08T00:00:00.000Z,9.1e-7
2020-07-09T00:00:00.000Z,9.0e-7
2020-07-10T00:00:00.000Z,9.0e-7
2020-07-11T00:00:00.000Z,8.8e-7
2020-07-12T00:00:00.000Z,8.8e-7
2020-07-13T00:00:00.000Z,8.5e-7
2020-07-14T00:00:00.000Z,8.3e-7
2020-07-15T00:00:00.000Z,8.3e-7
2020-07-16T00:00:00.000Z,8.4e-7
2020-07-17T00:00:00.000Z,8.5e-7
2020-07-18T00:00:00.000Z,8.4e-7
2020-07-19T00:00:00.000Z,8.2e-7
2020-07-20T00:00:00.000Z,8.4e-7
2020-07-21T00:00:00.000Z,8.9e-7
2020-07-22T00:00:00.000Z,9.3e-7
2020-07-23T00:00:00.000Z,9.3e-7
2020-07-24T00:00:00.000Z,9.0e-7
2020-07-25T00:00:00.000Z,9.0e-7
2020-07-26T00:00:00.000Z,9.0e-7
2020-07-27T00:00:00.000Z,1.05e-6
2020-07-28T00:00:00.000Z,1.14e-6
2020-07-29T00:00:00.000Z,1.14e-6
2020-07-30T00:00:00.000Z,1.17e-6
2020-07-31T00:00:00.000Z,1.15e-6
2020-08-01T00:00:00.000Z,1.17e-6
2020-08-02T00:00:00.000Z,1.07e-6
2020-08-03T00:00:00.000Z,1.1e-6
2020-08-04T00:00:00.000Z,1.09e-6
2020-08-05T00:00:00.000Z,1.19e-6
2020-08-06T00:00:00.000Z,1.22e-6
2020-08-07T00:00:00.000Z,1.15e-6
2020-08-08T00:00:00.000Z,1.1e-6
2020-08-09T00:00:00.000Z,1.08e-6
2020-08-10T00:00:00.000Z,1.18e-6
2020-08-11T00:00:00.000Z,1.13e-6
2020-08-12T00:00:00.000Z,1.12e-6
2020-08-13T00:00:00.000Z,1.13e-6
2020-08-14T00:00:00.000Z,1.11e-6
2020-08-15T00:00:00.000Z,1.09e-6
2020-08-16T00:00:00.000Z,1.09e-6
2020-08-17T00:00:00.000Z,1.17e-6
2020-08-18T00:00:00.000Z,1.21e-6
2020-08-19T00:00:00.000Z,1.18e-6
2020-08-20T00:00:00.000Z,1.16e-6
2020-08-21T00:00:00.000Z,1.13e-6
2020-08-22T00:00:00.000Z,1.11e-6
2020-08-23T00:00:00.000Z,1.06e-6
2020-08-24T00:00:00.000Z,1.07e-6
2020-08-25T00:00:00.000Z,1.05e-6
2020-08-26T00:00:00.000Z,1.07e-6
2020-08-27T00:00:00.000Z,1.08e-6
2020-08-28T00:00:00.000Z,1.05e-6
2020-08-29T00:00:00.000Z,1.02e-6
2020-08-30T00:00:00.000Z,1.05e-6
2020-08-31T00:00:00.000Z,1.07e-6
2020-09-01T00:00:00.000Z,1.12e-6
2020-09-02T00:00:00.000Z,1.08e-6
2020-09-03T00:00:00.000Z,9.9e-7
2020-09-04T00:00:00.000Z,1.03e-6
2020-09-05T00:00:00.000Z,9.5e-7
2020-09-06T00:00:00.000Z,9.1e-7
2020-09-07T00:00:00.000Z,9.4e-7
2020-09-08T00:00:00.000Z,9.2e-7
2020-09-09T00:00:00.000Z,9.4e-7
2020-09-10T00:00:00.000Z,9.6e-7
2020-09-11T00:00:00.000Z,9.6e-7
2020-09-12T00:00:00.000Z,9.2e-7
2020-09-13T00:00:00.000Z,9.1e-7
2020-09-14T00:00:00.000Z,9.6e-7
2020-09-15T00:00:00.000Z,9.8e-7
2020-09-16T00:00:00.000Z,9.9e-7
2020-09-17T00:00:00.000Z,9.8e-7
2020-09-18T00:00:00.000Z,9.8e-7
2020-09-19T00:00:00.000Z,9.7e-7
2020-09-20T00:00:00.000Z,8.6e-7
2020-09-21T00:00:00.000Z,8.4e-7
2020-09-22T00:00:00.000Z,8.7e-7
2020-09-23T00:00:00.000Z,8.5e-7
2020-09-24T00:00:00.000Z,8.9e-7
2020-09-25T00:00:00.000Z,8.6e-7
2020-09-26T00:00:00.000Z,8.5e-7
2020-09-27T00:00:00.000Z,8.4e-7
2020-09-28T00:00:00.000Z,8.7e-7
2020-09-29T00:00:00.000Z,8.9e-7
2020-09-30T00:00:00.000Z,8.9e-7
2020-10-01T00:00:00.000Z,9.1e-7
2020-10-02T00:00:00.000Z,9.1e-7
2020-10-03T00:00:00.000Z,8.5e-7
2020-10-04T00:00:00.000Z,8.5e-7
2020-10-05T00:00:00.000Z,9.1e-7
